url;titulo;subeditoria;data;resumo;texto_completo;imagem
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43772-ja-esta-disponivel-a-agenda-ibge-para-a-semana-dos-dias-23-a-27-de-junho;Já está disponível a Agenda IBGE para a semana dos dias 23 a 27 de junho;Agenda IBGE;23/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou hoje (23) a Agenda IBGE para semana dos dias 23 a 27 junho. A Agenda contempla...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43764-brasil-inicia-dia-24-06-em-brasilia-o-programa-nacional-de-inteligencia-e-governanca-estatistica-e-geocientifica-para-subsidiar-politicas-publicas-preditivas;Brasil inicia dia 24/06, em Brasília, o Programa Nacional de Inteligência e Governança Estatística e Geocientífica para subsidiar Políticas Públicas Preditivas;;18/06/2025;"No próximo dia 24 de junho, das 10h às 12h, no edifício do Serpro, em Brasília (SGAN Quadra 601, Módulo ""V""), será lançado o Programa Nacional de...";;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/serpro-home.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43751-em-brasilia-ibge-divulgara-resultados-de-fecundidade-e-migracao-do-censo-demografico-2022;Em Brasília, IBGE divulgará resultados de fecundidade e migração do Censo Demográfico 2022;Censo 2022;18/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgará, no dia 27 de junho, às 10h, em Brasília (DF), o Censo Demográfico 2022: Fecundidade...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/Agncia-Intranet_875x485px_Fecundidade_Migrao_3_01.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43747-mpo-publica-no-diario-oficial-recriacao-do-conselho-tecnico-do-ibge;MPO publica no Diário Oficial recriação do Conselho Técnico do IBGE;Notícias da Presidência;17/06/2025;Órgão de assessoramento previsto em Lei, Conselho foi recriadoa pedido da atual administração do IBGE ;;
  Após duas décadas sem funcionamento;" a...""";;;;;
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43738-ibge-abre-351-vagas-para-estagiarios-em-todo-o-pais-com-bolsas-de-ate-r-1-125-69;IBGE abre 351 vagas para estagiários em todo o país, com bolsas de até R$ 1.125,69;;16/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) está selecionando estagiários que estejam cursando a partir do 3º período de 26 cursos de...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/CDDI.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43737-forum-debate-potencialidades-e-desafios-para-indicadores-de-juventude-na-era-digital;Fórum debate potencialidades e desafios para indicadores de juventude na Era Digital;Triplo Fórum;16/06/2025;A plenária da manhã do último dia do Triplo Fórum foi dedicada a refletir sobre juventudes, no plural. A mesa “Os atuais e novos indicadores de Juventude...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/Mesa-juventude_thumb_graomarca.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43719-confira-a-programacao-do-ibge-para-semana-dos-dias-16-a-20-de-junho;Confira a programação do IBGE para semana dos dias 16 a 20 de junho;Agenda IBGE;16/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) disponibilizou hoje (16) a Agenda IBGE para semana dos dias 16 a 20 junho. O documento disponibilizado...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43724-carta-ibge-ceara-brasil-sul-global-e-acordos-marcam-encerramento-do-triplo-forum-internacional;Carta IBGE Ceará Brasil Sul Global e acordos marcam encerramento do Triplo Fórum Internacional;Triplo Fórum;13/06/2025;Organizado pelo IBGE, em coorganização do Governo do Estado do Ceará, o Triplo Fórum Internacional de Governança do Sul Global terminou, nesta sexta-feira...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/Encerramento-THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43721-presidente-do-ibge-propoe-criacao-de-um-centro-internacional-de-qualificacao-para-os-institutos-de-estatisticas-dos-brics;Presidente do IBGE propõe criação de um centro internacional de qualificação para os Institutos de Estatísticas dos BRICS;Triplo Fórum;13/06/2025;Representantes da China e da Indonésia, o presidente do IBGE Marcio Pochmann e a chefe de Relações Internacionais do IBGE (GRI), Andrea Diniz da...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/BRICS-THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43699-indicadores-educacionais-avancam-em-2024-mas-atraso-escolar-aumenta;Indicadores educacionais avançam em 2024, mas atraso escolar aumenta;PNAD Contínua;13/06/2025;Em 2024, o Brasil tinha 9,1 milhões de pessoas com 15 anos ou mais de idade analfabetas, correspondendo a uma taxa de analfabetismo de 5,3%, a menor...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2025_06/PNADEDUC_THUMB_AlbaRosa-AEN.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43716-mesa-global-debate-a-construcao-de-novo-multilateralismo-para-os-paises-em-desenvolvimento;Mesa Global debate a construção de novo multilateralismo para os países em desenvolvimento;Triplo Fórum;13/06/2025;A necessidade de repensar o modelo de cooperação internacional diante das persistentes assimetrias de poder entre os países orientou as discussões...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/global-01.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43714-setor-de-servicos-varia-0-2-em-abril-terceiro-resultado-positivo-seguido;Setor de serviços varia 0,2% em abril, terceiro resultado positivo seguido;Pesquisa Mensal de Serviços;13/06/2025;O volume de serviços no país variou 0,2% em abril de 2025 na comparação com o mês anterior, quando havia avançado 0,4%. Esse é o terceiro resultado...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/PMS_Thumbs_LiciaRubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43715-inauguracao-da-casa-brasil-ibge-ceara-encerrara-o-triplo-forum-hoje-13;Inauguração da Casa Brasil IBGE Ceará encerrará o Triplo Fórum hoje (13);Casa Brasil IBGE - Ceará;12/06/2025;"Em função das agendas internacionais, o fechamento do Triplo Fórum será antecipado para amanhã, às 12h, após o encerramento da mesa ""Os atuais e...";;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/CentroEventosCearaTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43712-no-triplo-forum-ibge-divulga-grade-estatistica-com-dados-atualizados-do-censo-2022;No Triplo Fórum, IBGE divulga Grade Estatística com dados atualizados do Censo 2022;Triplo Fórum;12/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou, hoje (12), a atualização da Grade Estatística com os dados do Censo Demográfico...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/MariadoCarmo-THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43704-mais-de-duas-mil-pessoas-participam-do-triplo-forum-internacional-de-governanca-do-sul-global;Mais de duas mil pessoas participam do Triplo Fórum Internacional de Governança do Sul Global;Triplo Fórum;12/06/2025;Mais de duas mil pessoas participaram presencialmente das plenárias, reuniões diplomáticas, mesas temáticas e oficina IBGE, no primeiro dia do Triplo...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/Oficina_fotoTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43705-no-triplo-forum-ibge-lanca-caderno-ods-com-foco-em-indicadores-e-desafios-brasileiros;No Triplo Fórum, IBGE lança Caderno ODS com foco em indicadores e desafios brasileiros;Triplo Fórum;12/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) lançou na tarde de quarta-feira (11), o terceiro caderno temático da série Criando Sinergias...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/ODS-home-foto1.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43700-inteligencia-artificial-idh-e-politicas-publicas-deram-o-tom-a-mesa-cop30-no-primeiro-dia-do-triplo-forum;Inteligência artificial, IDH, e políticas públicas deram o tom à Mesa COP30 no primeiro dia do Triplo Fórum;Triplo Fórum;12/06/2025;Rony Helder Nogueira Cordeiro, superintendente do IBGE no Pará, foi o mediador da mesa COP30 – Novos indicadores e temas estratégicos para o desenvolvimento...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/mesa-cop-THUMBS.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43687-ibge-atualiza-grade-estatistica-com-dados-do-censo-demografico-2022;IBGE atualiza Grade Estatística com dados do Censo Demográfico 2022;Censo 2022;12/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou hoje (12) a atualização da Grade Estatística com os dados do Censo Demográfico...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/gradeestat-THUMB.png
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43685-apos-3-meses-de-crescimento-varejo-registra-0-4-em-abril;Após 3 meses de crescimento, varejo registra -0,4% em abril;Pesquisa Mensal de Comércio;12/06/2025;As vendas no comércio varejista no país, na passagem de março para abril, variaram  -0,4%, o que é considerado estabilidade no índice, após 3 meses...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/PMC-THUMBS-LiciaRubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43688-estimativa-de-maio-aponta-safra-recorde-de-332-6-milhoes-de-toneladas-em-2025-alta-de-13-6;Estimativa de maio aponta safra recorde de 332,6 milhões de toneladas em 2025, alta de 13,6%;Produção agrícola;12/06/2025;O Levantamento Sistemático da Produção Agrícola (LSPA), divulgado hoje (12) pelo IBGE, mostra que a safra nacional de cereais, leguminosas e oleaginosas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/LSPA_thumb_GilsonAbreuAEN-PR.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43689-paises-de-lingua-portuguesa-discutem-os-desafios-da-era-digital-em-fortaleza;Países de língua portuguesa discutem os desafios da Era Digital em Fortaleza;Triplo Fórum;11/06/2025;“Novos indicadores e temas estratégicos para o desenvolvimento e a sustentabilidade dos países de língua portuguesa na Era Digital” foi o assunto...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/Mesa3_thumb2_graomarca.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43679-no-ceara-triplo-forum-inicia-com-debate-sobre-desenvolvimento-e-sustentabilidade;No Ceará, Triplo Fórum tem início com debate sobre desenvolvimento e sustentabilidade;Triplo Fórum;11/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE), em coorganização com o Governo do Estado do Ceará iniciou, nesta quarta-feira (11), o Triplo...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/mesa01-HOME.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43638-ibge-lanca-cadernos-saude-e-mapas-da-serie-criando-sinergias-entre-a-agenda-2030-para-o-desenvolvimento-sustentavel-e-o-g20;IBGE lança cadernos Saúde e Mapas, da série Criando Sinergias entre a Agenda 2030 para o Desenvolvimento Sustentável e o G20;ODS;11/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) lança, nesta quarta-feira (11), o terceiro caderno temático da série Criando Sinergias entre...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/ODS-G20_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43647-abates-de-bovinos-suinos-e-frangos-registram-melhor-1-trimestre-da-serie-historica;Abates de bovinos, suínos e frangos registram melhor 1° trimestre da série histórica;Trimestrais da pecuária;11/06/2025;No 1° Trimestre de 2025, o abate de 9,87 milhões de cabeças de bovinos significou alta de 4,6% em comparação ao 1° trimestre de 2024 e incremento...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/Tri-agro-THUMBS-Licia-Rubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43642-producao-industrial-avanca-em-seis-dos-15-locais-pesquisados-em-abril;Produção industrial avança em seis dos 15 locais pesquisados em abril;Indústria regional;11/06/2025;Seis dos 15 locais investigados pela Pesquisa Industrial Mensal (PIM) Regional expandiram a produção na passagem de março para abril, quando o índice...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/PIMREG-THUMB--AgPetrobras.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43654-triplo-forum-internacional-comeca-quarta-feira-11-no-centro-de-eventos-do-ceara-com-acesso-pelo-pavilhao-oeste-portao-c;Triplo Fórum Internacional começa quarta-feira (11), no Centro de Eventos do Ceará, com acesso pelo pavilhão oeste, portão C;Triplo Fórum;10/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE), em coorganização com o Governo do Estado do Ceará inicia, nesta quarta-feira (11) a 13...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/CentroEventosCearaTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43648-governador-elmano-de-freitas-participa-da-abertura-do-triplo-forum-internacional-de-governanca-do-sul-global-nesta-quarta-feira-11;Governador Elmano de Freitas participa da abertura do Triplo Fórum Internacional de Governança do Sul Global nesta quarta-feira (11);Triplo Fórum;10/06/2025;Representantes de 30 países estarão presentes em Fortaleza, de 11 a 13 de junho, para debater a relevância dos dados na implementação de políticas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/CentroEventosCearaTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43614-com-alta-nas-parcelas-dos-materiais-e-da-mao-de-obra-precos-da-construcao-variam-0-43-em-maio;Com alta nas parcelas dos materiais e da mão de obra, preços da construção variam 0,43% em maio;Sinapi;10/06/2025;Em maio, o Índice Nacional da Construção Civil (SINAPI) apresentou variação de 0,43%. A taxa é 0,03 ponto percentual (p.p) abaixo da registrada em...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/SINAPI_thumbs_PIXABAY.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43616-inflacao-desacelera-para-0-26-em-maio;Inflação desacelera para 0,26% em maio;IPCA;10/06/2025;A inflação do país desacelerou para 0,26% em maio, recuando 0,17 ponto percentual (p.p.) em relação a abril (0,43%). O resultado mensal foi influenciado,...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/IPCA_THUMB_LiciaRubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43617-ultimos-dias-de-inscricoes-para-cursos-ead-da-ence-sobre-ibge-e-sidra;Últimos dias de inscrições para cursos EAD da ENCE sobre IBGE e Sidra;;09/06/2025;Em breve serão encerradas as inscrições para dois cursos da ENCE/IBGE: Extraindo Informações do IBGE (até 13/06) e SIDRA (até 27/06). Eles são oferecidos...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_03/ENCE_extraindo-sidra-.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43603-triplo-forum-no-ceara-ibge-estende-as-inscricoes-presenciais;Triplo Fórum no Ceará: IBGE estende as inscrições presenciais;Triplo Fórum;09/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) estendeu as inscrições presenciais para participar do evento Triplo Fórum Internacional...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/CentroEventosCearaTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43610-em-fortaleza-ibge-divulgara-grade-estatistica-do-censo-demografico-2022;Em Fortaleza, IBGE divulgará Grade Estatística do Censo Demográfico 2022;Censo 2022;09/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgará, nesta quinta-feira (12 de junho), às 10h, em Fortaleza (CE), a atualização da...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/Agncia-Intranet_875x485px_Grade-Estatstica_reviso1_01.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43598-ja-esta-disponivel-a-agenda-ibge-para-semana-dos-dias-9-a-13-de-junho;Já está disponível a Agenda IBGE para semana dos dias 9 a 13 de junho;Agenda IBGE;09/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou hoje (9) a Agenda IBGE para semana dos dias 9 a 13 junho. O documento disponibilizado...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43599-censo-2022-no-rio-de-janeiro-rj-ibge-divulga-resultados-preliminares-para-religioes;Censo 2022: No Rio de Janeiro (RJ), IBGE divulga resultados preliminares para religiões;Censo 2022;06/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou, nesta sexta-feira (6) os dados referentes ao “Censo Demográfico 2022: Religiões:...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/CENSO-Religio_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43597-triplo-forum-internacional-reunira-numero-recorde-de-autoridades-e-palestrantes-no-ceara;Triplo Fórum Internacional reunirá número recorde de autoridades e palestrantes no Ceará;Triplo Fórum;06/06/2025;Para discutir a governança do Sul Global, o IBGE reunirá, entre os dias 11 e 13 de junho, em co-organização com o Governo do Estado do Ceará e apoio...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/CentroEventosCearaTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43596-comunicado-da-presidencia-do-ibge-2;Comunicado da presidência do IBGE;;06/06/2025;A presidência do IBGE parabeniza todos os presentes na lista divulgada pelo Ministério da Gestão e Inovação em Serviços Públicos (MGI), por mais...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/_Comunicado-Presidencia.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43593-censo-2022-catolicos-seguem-em-queda-evangelicos-e-sem-religiao-crescem-no-pais;Censo 2022: católicos seguem em queda;;;;;
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43592-precos-da-industria-variam-0-36-em-abril-terceira-queda-seguida;Preços da indústria variam -0,36% em abril, terceira queda seguida;IPP;06/06/2025;Os preços da indústria registraram variação negativa de 0,36% em abril frente a março (-0,60%), terceiro mês seguido de queda, após uma sequência...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/IPP_THUMB_AndreMottadeSouza_AgPetrobras.png
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43590-ibge-organiza-workshop-sobre-guia-pratico-da-onu-de-sensoriamento-remoto-para-estatisticas-agricolas;IBGE organiza Workshop sobre Guia Prático da ONU de Sensoriamento Remoto para Estatísticas Agrícolas;Sensoriamento Remoto;05/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE), por meio de sua Escola Nacional de Ciências Estatísticas (ENCE) organiza, entre os dias...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/Workshop-ONU_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43581-no-ceara-triplo-forum-debate-temas-estrategicos-com-representantes-do-brics;No Ceará, Triplo Fórum debate temas estratégicos com representantes do BRICS;Triplo Fórum;03/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE), em coorganização com o Governo do Estado do Ceará e apoio do Programa das Nações Unidas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/CentroEventosCearaHOME.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43580-no-ceara-paises-do-mercosul-e-da-cplp-discutem-desafios-e-oportunidades-de-cooperacao-sul-sul-na-era-digital;No Ceará, países do MERCOSUL e da CPLP discutem desafios e oportunidades de Cooperação Sul-Sul na Era Digital;Triplo Fórum;03/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE), em coorganização com o Governo do Estado do Ceará e apoio do Programa das Nações Unidas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/CentroEventosCearaTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43578-no-chile-ibge-participa-de-workshop-regional-sobre-classificacoes-estatisticas-internacionais;No Chile, IBGE participa de Workshop Regional sobre Classificações Estatísticas Internacionais;No Chile;03/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) participou, nos dias 19 a 23 de maio, do Workshop Regional sobre Classificações Estatísticas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_06/IBGE-no-Chile_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43557-industria-varia-0-1-em-abril-e-acumula-alta-de-1-4-em-2025;Indústria varia 0,1% em abril e acumula alta de 1,4% em 2025;Indústria nacional;03/06/2025;Na passagem de março para abril, a produção industrial do país variou 0,1%, quarto mês consecutivo de resultados positivos. No índice acumulado para...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_06/pim_thumb_Vale_1.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43554-no-rio-de-janeiro-rj-ibge-divulgara-resultados-do-censo-2022-para-as-religioes;No Rio de Janeiro (RJ), IBGE divulgará resultados do Censo 2022 para as religiões;Censo 2022;02/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgará, no dia 6 de junho às 10h, no Rio de Janeiro (RJ), os resultados do “Censo Demográfico...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/Agncia-Intranet_875x485px_Religies_01.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43551-ibge-divulga-agenda-para-a-semana-dos-dias-2-a-6-de-junho;IBGE divulga Agenda para a semana dos dias 2 a 6 de junho;Agenda IBGE;02/06/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE) disponibilizou hoje (2) mais uma edição da Agenda IBGE. O documento contempla os eventos,...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43544-em-brasilia-df-ibge-reune-servidores-e-celebra-89-anos-na-reserva-ecologica;Em Brasília (DF), IBGE reúne servidores e celebra 89 anos na Reserva Ecológica;Em Brasília;30/05/2025;Realizada na Reserva Ecológica do IBGE, nesta quinta-feira (29), em Brasília (DF), a celebração de 89 anos do IBGE foi o ponto de encerramento de...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/Festa-89_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43525-triplo-forum-no-ceara-inscricoes-gratuitas-para-ultimas-vagas-presenciais-ate-dia-08-de-junho;Triplo Fórum no Ceará: inscrições gratuitas para últimas vagas presenciais até dia 08 de junho;Triplo Fórum;30/05/2025;O Instituto Brasileiro de Geografia e Estatística (IBGE), em coorganização com o Governo do Estado do Ceará e apoio do Programa das Nações Unidas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/CentroEventosCearaTHUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43523-puxado-pela-agropecuaria-pib-avanca-1-4-no-primeiro-trimestre;Puxado pela Agropecuária, PIB avança 1,4% no primeiro trimestre;Contas Nacionais;30/05/2025;O Produto Interno Bruto (PIB) do país cresceu (1,4%) na passagem do quarto trimestre de 2024 para o primeiro de 2025. As altas na Agropecuária (12,2%)...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2025_05/PIB_THUMB_Jaelson-Lucas-AEN-PR.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43520-ence-oferece-cursos-ead-de-demografia;ENCE oferece cursos EAD de demografia;ENCE;29/05/2025;A ENCE/IBGE abriu vagas para dois cursos na área de demografia: Estudos de População e Fecundidade e Mortalidade. Eles são oferecidos gratuitamente...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/2025-05-cursosdemografia-intranet.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43519-ence-ibge-ufrj-e-uff-comemoram-dia-do-estatistico-com-evento-online;ENCE/IBGE, UFRJ e UFF comemoram Dia do Estatístico com evento online;ENCE;29/05/2025;A ENCE/IBGE, a UFRJ e a UFF vão comemorar juntas o Dia do Estatístico com um evento online de 02 a 04 de junho. As inscrições são gratuitas já estão...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/2025-06-diaestat-intranet.png
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43511-ibge-comemora-89-anos-na-reserva-ecologica-em-brasilia;IBGE comemora 89 anos na Reserva Ecológica em Brasília;;29/05/2025;Nesta quinta-feira, 29 de maio, o Instituto Brasileiro de Geografia e Estatística (IBGE) completa 89 anos de história e relevância para o desenvolvimento...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2025_05/IBGE-89_THUMB.jpg
